Pos 1,Pos 1,Pos 2,Pos 2,Pos 3,Pos 3,Pos 4,Pos 4,Pos 5,Pos 5,Pos 6,Pos 6,Pos 7,Pos 7,Pos 8,Pos 8,Pos 9,Pos 9,Pos 10
Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Noise
0.0016698355917829,0.0033334999501525575,0.0013745,0.004278451,0.002507112,0.010392492,0.003703668,0.008679886,0.003976015,0.006586585,0.0006644962587362,0.0059472216783836,0.0032985774098749,0.0059762057223268,0.0006502710395875,0.0023061335144012,0.0009360290661413,0.0027435451616972,3.94e-06
0.0016634874116663,0.0032322013172955792,0.001423018,0.004171143,0.00253853,0.010856538,0.003555361,0.008740192,0.004258676,0.006363489,0.0006577547104407,0.0059492483082802,0.0032442544966751,0.005959403103303,0.0006611676694089,0.0023543110635768,0.0009482979515633,0.0027811978279977,4.23e-06
0.0016526936789375,0.0031945886633599867,0.001457437,0.004118693,0.002502982,0.011066096,0.003747653,0.008327454,0.004385885,0.006288142,0.0006789009812251,0.0060759223376135,0.0032604357088892,0.0052861135716485,0.0006566638315083,0.0024483178663052,0.0008919629071846,0.0027650503242789,4.27e-06
0.0016736987630899,0.0032648725415040545,0.001575376,0.004318935,0.002230582,0.011400202,0.003731832,0.007737903,0.004515496,0.006455516,0.0006768489411789,0.0062766720539321,0.00296400206743,0.0052354488089607,0.0006837103076425,0.0025198390511311,0.0009013087488586,0.0029168441506769,4.25e-06
0.0017116731421183,0.00334428319102469,0.001628926,0.004165146,0.002260114,0.012088409,0.003814589,0.008237702,0.004520176,0.006590582,0.0007018895298567,0.0065578949980925,0.0028991907119979,0.0054614843868898,0.0006440519936244,0.0023840681352088,0.0008738635328155,0.0025274285178744,4.2e-06
0.0017738233653612,0.0034764335883567554,0.001691096,0.003816326,0.002358052,0.011297313,0.003532873,0.008249946,0.004428341,0.00686967,0.0007020637723147,0.0061400285296318,0.0029967538356782,0.0056275576152726,0.0006781714274492,0.0024113521487334,0.000852348119288,0.0026299051377817,4.26e-06
0.0016885570823623,0.0033795488738532866,0.001620239,0.00414552,0.002415101,0.01164901,0.003601134,0.008553777,0.004066091,0.006673013,0.000692796997087,0.0064961042698165,0.0030656542248814,0.0057207172411345,0.0006811630570862,0.002317238254619,0.0008738592192275,0.0026514646552959,4.14e-06
0.0017145639480298,0.003422496832880808,0.001632006,0.00400797,0.002629671,0.011290706,0.003587595,0.008888633,0.004082018,0.006870491,0.0006738514027356,0.005942403566157,0.0031268696178931,0.0060188387230157,0.0006620421367178,0.0023377387516138,0.0008891605170048,0.002691213646518,4.2e-06
0.001648641782322,0.003176639513449768,0.001521825,0.004109886,0.002733461,0.01185922,0.003797453,0.009499885,0.004015353,0.006171253,0.0006538916452772,0.0060270955606918,0.003230465862894,0.0061836542678648,0.000675283167599,0.0024256331846501,0.0009241052556503,0.0027238402591783,4.2e-06
0.0016399145946301,0.003101654079392567,0.001535832,0.003935744,0.002748106,0.011211469,0.00363397,0.009228423,0.00405765,0.00619778,0.0006332281557742,0.0062225089404175,0.0032754050918873,0.0055121324010447,0.0006609980018921,0.0024675396788424,0.0008773684914165,0.0028452345200515,4.09e-06
0.001712897892802,0.0032466101834341572,0.001494813,0.004285294,0.002539021,0.011209446,0.003777469,0.009213398,0.004232174,0.0062974,0.0006520138704805,0.0066711852098933,0.0031568606284079,0.0055348734988111,0.0006622425573544,0.0025689916333182,0.0009266515784793,0.0028716828940062,3.76e-06
0.0017926343860501,0.003427322981118734,0.001480369,0.003955396,0.002540809,0.010124345,0.003901866,0.008781761,0.004318912,0.00654006,0.0006906101490495,0.0066751423697561,0.0030657887532564,0.0054204881860892,0.0006195772679465,0.0024203066318978,0.000878958107705,0.0026078606358633,3.6e-06
0.0018184363366264,0.0034304872719500847,0.0014357,0.004274684,0.002320506,0.010048365,0.003886257,0.00967184,0.00428537,0.006581577,0.0007137963427301,0.0066000907466938,0.002990230306292,0.0053499174611962,0.0006682127279901,0.0024187800502956,0.0008583130914021,0.0027258653903235,3.5e-06
0.0017831663589933,0.0034572639642656737,0.001508504,0.004207458,0.002287302,0.009272859,0.004131099,0.00934809,0.004224702,0.006953632,0.0007215234447465,0.0067948079282911,0.0029563748661746,0.0055095382813543,0.0006529719091158,0.0021344906834952,0.0008880660066094,0.0025774779922174,3.66e-06
0.0017868442701925,0.00358892340023942,0.001481968,0.004395595,0.002165994,0.009386418,0.004137819,0.009616479,0.004137864,0.007048154,0.0007159598227726,0.005929458846069,0.0031117681034209,0.0057630614237099,0.0006506564284824,0.0021115180366643,0.0009253347648357,0.0025186780404537,3.61e-06
0.0016495573879494,0.0031672665687386,0.001547185,0.004169397,0.002299895,0.009408349,0.004231039,0.009609791,0.003974259,0.006414955,0.0006876383666816,0.0059256607553988,0.0031379217215592,0.0059860501915685,0.0006804291381677,0.0022047853453683,0.0009250842169567,0.0026586516386007,3.83e-06
0.0016200136320881,0.0032293803163640595,0.001552459,0.004360876,0.002376506,0.009913541,0.004041001,0.009987962,0.003918557,0.006537154,0.0006490528181511,0.0061491327243568,0.0032779093272187,0.0056523501343862,0.0006742129571508,0.0023011349518989,0.0008947359976494,0.002794244196241,3.88e-06
0.0017033141050345,0.0033081592609350086,0.00160931,0.00422368,0.002505165,0.010866295,0.004130579,0.009008935,0.004222388,0.006192425,0.0006553865288266,0.0062450576732332,0.0031494335834728,0.005806429087606,0.0006710969901566,0.0023479294805531,0.000948931844428,0.0028452046248343,3.94e-06
0.0017402141787721,0.003370925631915896,0.001513337,0.0043191,0.002561217,0.011164927,0.003644422,0.009311637,0.0043093,0.005998202,0.0006961599188261,0.0062878481405052,0.0030915517292809,0.0053784672693088,0.000650419457511,0.0024472997808284,0.0008483163118584,0.0027360763469012,3.75e-06
0.0017618089572101,0.0033759865356330332,0.001526126,0.004113397,0.002569206,0.011696741,0.003908697,0.009150448,0.004456177,0.006346496,0.000712554490459,0.0065891215413865,0.0028844782394915,0.0053631213617159,0.0006980985958447,0.0025767518932249,0.0008518217307731,0.0028393139059458,3.83e-06
0.001788095407717,0.0036124930252475983,0.001449287,0.004175081,0.002479641,0.01172729,0.003572753,0.008928909,0.004377555,0.006677372,0.0007011411730929,0.0068598287899362,0.0028443752531352,0.0054752660323327,0.0006660488351436,0.0023176358050662,0.0008853209487217,0.0024754420804115,3.56e-06
0.001866760598359,0.0036026618825160325,0.001544802,0.004016563,0.002386869,0.012255076,0.003635521,0.008322995,0.00433504,0.006625211,0.0007242567070454,0.0061089048362783,0.0030320126698238,0.0057768219705232,0.0006774109530078,0.0023613398796144,0.0008991185909464,0.0024959038735705,3.52e-06
0.0016790336255721,0.0033577935238149103,0.001491047,0.00404644,0.002384131,0.011157567,0.003441906,0.008322909,0.003996746,0.006776481,0.0007026013354796,0.0062191936231314,0.0031887549202247,0.0058503860327301,0.0006908376387184,0.0022930267910704,0.0009018254607896,0.0025854067724847,3.42e-06
0.0016863490752864,0.003361435841088003,0.001567025,0.00389806,0.002377512,0.011340443,0.003533452,0.007732306,0.004098189,0.007086857,0.0006791109066274,0.0060041548138988,0.0032167919586084,0.0056838990508454,0.0006982893555926,0.0023030915402679,0.0009335061747185,0.0026491063811935,3.54e-06
0.0017161857853311,0.0032482276396715803,0.001487729,0.004201218,0.00247135,0.010694659,0.003549834,0.007889614,0.004125798,0.00650164,0.0006655897948573,0.0059680231946029,0.0032345860529216,0.0057371263286345,0.0007080406622057,0.0023942199545878,0.0009677935739884,0.0027160152279091,3.57e-06
0.0017188546719005,0.0032101297613636574,0.001502938,0.004114822,0.002526297,0.0102106,0.003481458,0.008365855,0.004170649,0.006494953,0.0006818280585417,0.0060963513503235,0.0033163122672134,0.0051432043856228,0.0006821876599574,0.0024356112949493,0.0008810999977824,0.0027978106154815,3.76e-06
0.0017335183198148,0.0033287490084739245,0.001361406,0.00433184,0.002527146,0.010782671,0.003331053,0.008873579,0.004346066,0.006288084,0.0006683268664213,0.0063134659848843,0.0029656202144438,0.0050282074007544,0.0007069067786615,0.0025366346245679,0.0008912425072538,0.0029119276429977,3.77e-06
0.0018007850291327,0.0034919113661438586,0.001312485,0.00425777,0.002488116,0.011294931,0.003261871,0.009129181,0.004445846,0.006311213,0.0006961397272096,0.0066248078478082,0.0028889837170485,0.0052241839681224,0.0006750288665786,0.0024041274094331,0.0008769167700582,0.0025498655691497,3.85e-06
0.0018334979537927,0.0035576769127744086,0.001199391,0.004444869,0.002498352,0.011269621,0.003288801,0.009551753,0.004342061,0.006490652,0.000693078327104,0.006214332997364,0.0028638759416511,0.0053713714134401,0.0006883948982035,0.0024197295403038,0.0008531422140792,0.0026342484328151,3.88e-06
0.0017070288181458,0.0034988314276722804,0.001304605,0.004341635,0.002457599,0.01134337,0.003056943,0.009215106,0.004272341,0.00664949,0.0006863913225486,0.0065401982328514,0.002903815911702,0.0053646696428372,0.0006890194180952,0.002126880744775,0.0008744447728885,0.0025580441999968,3.78e-06
0.0017270526472699,0.003481893572196052,0.001225967,0.004517591,0.002364145,0.012083241,0.00322062,0.009182201,0.004279394,0.00681882,0.0006619680994952,0.005991960904611,0.0029629351866329,0.0055581683245574,0.0006726089129696,0.0021344424408833,0.000891801348131,0.0025624159080139,3.89e-06
0.0016673212069424,0.003157790401440821,0.001296275,0.004491899,0.002318016,0.010891667,0.003323134,0.008956017,0.004097323,0.00677632,0.0006585961891808,0.0059673991920655,0.0031005987497804,0.0058135231928378,0.0006964015299191,0.0021895384139293,0.0009277054358407,0.0026123002591609,3.81e-06
0.0016419627618864,0.0030980444377098253,0.001309855,0.004590044,0.002392857,0.010869908,0.003537253,0.008670549,0.004134943,0.006859608,0.0006305395714009,0.0061275601982554,0.0032013102445051,0.0051152831918951,0.0006826337662534,0.002270039006015,0.0008824167917793,0.0027569389111313,3.67e-06
0.0016942469018412,0.0032369723120179495,0.001355372,0.00440913,0.002368523,0.010161169,0.003576778,0.008518949,0.004363245,0.006146369,0.0006332204152687,0.0065614992448969,0.0031185945266597,0.0053162230477643,0.0006808854706141,0.0023417725989534,0.0009277370718442,0.0028213432821335,3.55e-06
0.0017761850567729,0.0033280233426949074,0.00126525,0.004372129,0.002518081,0.010360096,0.00346952,0.008411101,0.004301217,0.00615203,0.0006755982858427,0.0066151975922969,0.0030705431566973,0.0053447568873708,0.0006460499333648,0.0024268215249891,0.0008924884942312,0.0026288740778776,3.86e-06
0.0018025611066808,0.0033517977946287093,0.00129802,0.00424237,0.002697639,0.010842582,0.003718243,0.007613875,0.0043886,0.006067897,0.0007102400416163,0.0064859805752206,0.002972836701112,0.0054275766930102,0.000696954553034,0.0025393058719201,0.0008836563136341,0.002717936819141,3.88e-06
0.0017514569024412,0.00346736369673986,0.001296779,0.004221838,0.002715699,0.0109475,0.003724179,0.007612466,0.004360588,0.00619689,0.0007055210657774,0.0067978122887773,0.0029507696714259,0.0055538094805418,0.0006599734141353,0.0023272678595634,0.0009269105691647,0.0025437331537393,3.94e-06
0.0017860236711486,0.0035962441432248415,0.001315808,0.004073421,0.002546055,0.010933424,0.003858471,0.007230773,0.004163668,0.00644106,0.000703270314136,0.0059337934498032,0.0031325940148437,0.005886553009074,0.0006726905929237,0.0023854531054782,0.0009624193061458,0.0025383681923128,4.11e-06
0.0016682077370271,0.0032790916158483827,0.001326646,0.004329349,0.002611877,0.011359134,0.00379183,0.007087535,0.003930323,0.006804199,0.0006928787078843,0.0059351646581951,0.0033108317985785,0.0059035393509327,0.0007011796198038,0.0023039811289376,0.0009674395896811,0.0026354323734839,4.3e-06
0.001635057805159,0.0032670271952624673,0.001357865,0.004198242,0.002616548,0.011812577,0.004283472,0.007300098,0.003975736,0.006836051,0.0006444366868116,0.006176355398683,0.0033404558161976,0.0055224098011543,0.0006821374294051,0.0023380297883858,0.000924073381224,0.0027571987298476,4.11e-06
